numero_processo,tribunal,grau,classe,classe_codigo,assunto,n_assuntos,orgao_julgador,municipio_ibge,sistema,formato,nivel_sigilo,data_ajuizamento,data_ultima_atualizacao
00004529320248260543,TJSP,G1,Cumprimento de sentença,156,Custeio de Assistência Médica,1,JUIZADO ESPECIAL CIVEL CRIM. DE SANTA ISABEL,,SAJ,Eletrônico,0,2024-05-08,2026-04-15
00004250820248260480,TJSP,G1,Cumprimento de sentença,156,Fornecimento de medicamentos,1,VARA UNICA DE PRESIDENTE BERNARDES,,SAJ,Eletrônico,0,2024-05-08,2025-08-10
00043318920248260032,TJSP,G1,Cumprimento Provisório de Sentença,157,Fornecimento de medicamentos,1,FAZENDA PUBLICA DE ARACATUBA,,SAJ,Eletrônico,0,2024-05-08,2024-08-29
00006774320218260180,TJSP,G1,Requisição de Pequeno Valor,1266,Tratamento médico-hospitalar,1,JUIZADO ESPECIAL CIVEL CRIM. DE ESPIRITO SANTO DO PINHAL,,SAJ,Eletrônico,0,2024-05-08,2025-01-09
00008783020248260568,TJSP,G1,Cumprimento de sentença,156,Fornecimento de medicamentos,1,03 CIVEL DE SAO JOAO DA BOA VISTA,,SAJ,Eletrônico,0,2024-05-08,2024-10-26
00002447220248260426,TJSP,G1,Cumprimento de sentença,156,Fornecimento de medicamentos,1,JUIZADO ESPECIAL CIVEL DE PATROCINIO PAULISTA,,SAJ,Eletrônico,0,2024-05-08,2025-08-10
00003020620248260352,TJSP,G1,Cumprimento Provisório de Sentença,157,Fornecimento de medicamentos,1,01 CUMULATIVA DE MIGUELOPOLIS,,SAJ,Eletrônico,0,2024-05-09,2026-06-02
21321532620248260000,TJSP,G2,Agravo de Instrumento,202,Tratamento médico-hospitalar,1,7ª CÂMARA DE DIREITO PRIVADO,,SAJ,Eletrônico,0,2024-05-09,2024-07-20
00009242220248260082,TJSP,G1,Procedimento do Juizado Especial da Fazenda Pública,14695,Fornecimento de medicamentos,1,JUIZADO ESPECIAL CIVEL CRIM. DE BOITUVA,,SAJ,Eletrônico,0,2024-05-09,2026-02-06
00001990220248260060,TJSP,G1,Cumprimento Provisório de Sentença,157,Fornecimento de medicamentos,1,VARA UNICA DE AURIFLAMA,,SAJ,Eletrônico,0,2024-05-09,2026-01-08
00010180820248260619,TJSP,G1,Cumprimento de Sentença contra a Fazenda Pública,12078,Fornecimento de medicamentos,1,JUIZADO ESPECIAL CIVEL CRIM. DE TAQUARITINGA,,SAJ,Eletrônico,0,2024-05-09,2026-06-01
10116795320238260008,TJSP,G2,Apelação Cível,198,Tratamento médico-hospitalar,1,2ª CÂMARA DE DIREITO PRIVADO,,SAJ,Eletrônico,0,2024-05-09,2025-08-14
10080830720228260005,TJSP,G2,Apelação Cível,198,Tratamento médico-hospitalar,1,3ª CÂMARA DE DIREITO PRIVADO,,SAJ,Eletrônico,0,2024-05-09,2025-08-14
00001981720248260060,TJSP,G1,Cumprimento Provisório de Sentença,157,Tratamento médico-hospitalar,1,VARA UNICA DE AURIFLAMA,,SAJ,Eletrônico,0,2024-05-09,2024-12-13
00001808020248260420,TJSP,G1,Procedimento do Juizado Especial da Fazenda Pública,14695,Fornecimento de medicamentos,1,JUIZADO ESPECIAL CIVEL CRIM. DE PARANAPANEMA,,Inválido,Eletrônico,0,2024-05-09,2024-10-01
10017626820238260506,TJSP,G2,Apelação / Remessa Necessária,1728,Fornecimento de medicamentos,1,3ª CÂMARA DE DIREITO PÚBLICO,,SAJ,Eletrônico,0,2024-05-09,2025-08-14
30040499620248260000,TJSP,G2,Agravo de Instrumento,202,Fornecimento de medicamentos,1,3ª CÂMARA DE DIREITO PÚBLICO,,SAJ,Eletrônico,0,2024-05-10,2024-07-20
21323455620248260000,TJSP,G2,Agravo de Instrumento,202,Tratamento médico-hospitalar,2,2ª CÂMARA DE DIREITO PRIVADO,,SAJ,Eletrônico,0,2024-05-10,2024-07-20
21323248020248260000,TJSP,G2,Agravo de Instrumento,202,Tratamento médico-hospitalar,1,1ª CÂMARA DE DIREITO PRIVADO,,SAJ,Eletrônico,0,2024-05-10,2024-07-20
21322251320248260000,TJSP,G2,Agravo de Instrumento,202,Tratamento médico-hospitalar,1,10ª CÂMARA DE DIREITO PRIVADO,,SAJ,Eletrônico,0,2024-05-10,2024-07-20
10724221020248260100,TJSP,G1,Procedimento Comum Cível,7,Tratamento médico-hospitalar,1,06 CIVEL DE CENTRAL,,SAJ,Eletrônico,0,2024-05-10,2025-02-05
10637461020238260100,TJSP,G2,Apelação Cível,198,Tratamento médico-hospitalar,1,2ª CÂMARA DE DIREITO PRIVADO,,SAJ,Eletrônico,0,2024-05-10,2025-08-14
15100492720238260032,TJSP,G2,Apelação Cível,198,Fornecimento de medicamentos,1,9ª CÂMARA DE DIREITO PÚBLICO,,SAJ,Eletrônico,0,2024-05-10,2024-07-20
00044626420248260032,TJSP,G1,Cumprimento de sentença,156,Fornecimento de medicamentos,1,FAZENDA PUBLICA DE ARACATUBA,,SAJ,Eletrônico,0,2024-05-11,2024-08-29
10242784820248260506,TJSP,G1,Procedimento do Juizado Especial da Fazenda Pública,14695,Custeio de Assistência Médica,1,JUIZADO ESP. DA FAZENDA PUBLICA DE RIBEIRAO PRETO,,SAJ,Eletrônico,0,2024-05-11,2025-08-11
10034558120248260529,TJSP,JE,Procedimento do Juizado Especial Cível,436,Tratamento médico-hospitalar,1,JUIZADO ESPECIAL CIVEL CRIM. DE SANTANA DE PARNAIBA,,SAJ,Eletrônico,0,2024-05-13,2024-07-20
10266018120218260554,TJSP,G2,Apelação Cível,198,Tratamento médico-hospitalar,1,4ª CÂMARA DE DIREITO PRIVADO,,SAJ,Eletrônico,0,2024-05-13,2025-08-14
00002629320248260426,TJSP,G1,Cumprimento de sentença,156,Fornecimento de medicamentos,1,JUIZADO ESPECIAL CIVEL DE PATROCINIO PAULISTA,,SAJ,Eletrônico,0,2024-05-13,2025-08-10
00006829120248260493,TJSP,G1,Cumprimento de sentença,156,Fornecimento de medicamentos,1,JUIZADO ESPECIAL CIVEL CRIM. DE REGENTE FEIJO,,SAJ,Eletrônico,0,2024-05-13,2025-08-14
00003705120248260094,TJSP,G1,Cumprimento Provisório de Sentença,157,Fornecimento de medicamentos,1,VARA UNICA DE BRODOSQUI,,SAJ,Eletrônico,0,2024-05-13,2025-02-05
00103415820248260224,TJSP,G1,Cumprimento de Sentença contra a Fazenda Pública,12078,Tratamento médico-hospitalar,1,02 FAZENDA PUBLICA DE GUARULHOS,,SAJ,Eletrônico,0,2024-05-13,2024-08-26
00077516420248260562,TJSP,G1,Cumprimento de sentença,156,Tratamento médico-hospitalar,1,10 CIVEL DE SANTOS,,SAJ,Eletrônico,0,2024-05-14,2025-08-14
00004554320248260480,TJSP,G1,Procedimento Comum Cível,7,Fornecimento de medicamentos,1,VARA UNICA DE PRESIDENTE BERNARDES,,SAJ,Eletrônico,0,2024-05-14,2025-08-14
20869651020248260000,TJSP,G2,Embargos de Declaração Cível,1689,Tratamento médico-hospitalar,1,3ª CÂMARA DE DIREITO PRIVADO,,SAJ,Eletrônico,0,2024-05-14,2024-07-20
00006344920248260650,TJSP,G1,Requisição de Pequeno Valor,1266,Custeio de Assistência Médica,1,VARA JUIZADO ESP. CIVEL CRIM. DE VALINHOS,,SAJ,Eletrônico,0,2024-05-14,2024-12-12
00004562820248260480,TJSP,G1,Cumprimento de Sentença contra a Fazenda Pública,12078,Fornecimento de medicamentos,1,JUIZADO ESPECIAL CIVEL CRIM. DE PRESIDENTE BERNARDES,,SAJ,Eletrônico,0,2024-05-14,2025-08-10
00009785420248260157,TJSP,G1,Cumprimento de sentença,156,Tratamento médico-hospitalar,1,01 CUMULATIVA DE CUBATAO,,SAJ,Eletrônico,0,2024-05-14,2026-07-16
00005295920248260040,TJSP,G1,Cumprimento de Sentença contra a Fazenda Pública,12078,Fornecimento de medicamentos,1,JUIZADO ESPECIAL CIVEL CRIM. DE AMERICO BRASILIENSE,,SAJ,Eletrônico,0,2024-05-15,2025-08-14
00050255120248260196,TJSP,G1,Cumprimento de sentença,156,Fornecimento de medicamentos,1,04 CIVEL DE FRANCA,,SAJ,Eletrônico,0,2024-05-15,2025-08-12
00069795620248260577,TJSP,G1,Cumprimento Provisório de Sentença,157,Tratamento médico-hospitalar,1,03 CIVEL DE SAO JOSE DOS CAMPOS,,SAJ,Eletrônico,0,2024-05-15,2025-02-06
10461651920228260002,TJSP,G2,Apelação Cível,198,Tratamento médico-hospitalar,1,8ª CÂMARA DE DIREITO PRIVADO,,SAJ,Eletrônico,0,2024-05-15,2025-08-14
10181806920228260004,TJSP,G2,Apelação Cível,198,Tratamento médico-hospitalar,1,2ª CÂMARA DE DIREITO PRIVADO,,SAJ,Eletrônico,0,2024-05-15,2025-08-14
00009502020248260082,TJSP,G1,Cumprimento de sentença,156,Tratamento médico-hospitalar,1,02 CUMULATIVA DE BOITUVA,,SAJ,Eletrônico,0,2024-05-15,2024-10-26
00005459220248260337,TJSP,G1,Procedimento do Juizado Especial da Fazenda Pública,14695,Fornecimento de medicamentos,1,JUIZADO ESPECIAL CIVEL CRIM. DE MAIRINQUE,,SAJ,Eletrônico,0,2024-05-16,2026-04-28
00008992520248260400,TJSP,G1,Requisição de Pequeno Valor,1266,Fornecimento de medicamentos,1,02 CIVEL DE OLIMPIA,,SAJ,Eletrônico,0,2024-05-16,2024-11-13
00002394920248260588,TJSP,G1,Procedimento do Juizado Especial da Fazenda Pública,14695,Fornecimento de medicamentos,1,JUIZADO ESPECIAL CIVEL CRIM. DE SAO SEBASTIAO DA GRAMA,,SAJ,Eletrônico,0,2024-05-16,2025-08-11
00010285120248260296,TJSP,G1,Procedimento do Juizado Especial Cível,436,Fornecimento de medicamentos,1,JUIZADO ESPECIAL CIVEL CRIM. DE JAGUARIUNA,,SAJ,Eletrônico,0,2024-05-16,2026-04-15
00002698520248260426,TJSP,G1,Cumprimento de sentença,156,Fornecimento de medicamentos,1,JUIZADO ESPECIAL CIVEL DE PATROCINIO PAULISTA,,SAJ,Eletrônico,0,2024-05-17,2025-08-10
10094765020228260624,TJSP,G2,Apelação Cível,198,Tratamento médico-hospitalar,1,6ª CÂMARA DE DIREITO PRIVADO,,SAJ,Eletrônico,0,2024-05-17,2025-08-14
00034143620248260011,TJSP,G1,Cumprimento de sentença,156,Tratamento médico-hospitalar,1,02 CIVEL DE PINHEIROS,,SAJ,Eletrônico,0,2024-05-17,2025-08-14
10080108620238260009,TJSP,G2,Apelação Cível,198,Tratamento médico-hospitalar,1,10ª CÂMARA DE DIREITO PRIVADO,,SAJ,Eletrônico,0,2024-05-17,2025-08-14
00034508420248260009,TJSP,G1,Cumprimento de sentença,156,Tratamento médico-hospitalar,1,02 CIVEL DE VILA PRUDENTE,,SAJ,Eletrônico,0,2024-05-19,2025-08-11
00009538420248260272,TJSP,G1,Cumprimento de Sentença contra a Fazenda Pública,12078,Fornecimento de medicamentos,1,JUIZADO ESPECIAL CIVEL CRIM. DE ITAPIRA,,SAJ,Eletrônico,0,2024-05-20,2025-01-09
00003376820248260512,TJSP,G1,Procedimento do Juizado Especial da Fazenda Pública,14695,Fornecimento de medicamentos,1,JUIZADO ESPECIAL CIVEL DE RIO GRANDE DA SERRA,,SAJ,Eletrônico,0,2024-05-20,2025-08-15
11761449420238260100,TJSP,G2,Apelação Cível,198,Tratamento médico-hospitalar,1,10ª CÂMARA DE DIREITO PRIVADO,,SAJ,Eletrônico,0,2024-05-20,2025-08-14
21113866420248260000,TJSP,G2,Agravo Interno Cível,1208,Tratamento médico-hospitalar,1,2ª CÂMARA DE DIREITO PRIVADO,,SAJ,Eletrônico,0,2024-05-20,2024-07-19
00004460420248260538,TJSP,JE,Cumprimento de sentença,156,Serviços Hospitalares,1,JUIZADO ESPECIAL CIVEL CRIM. DE SANTA CRUZ DAS PALMEIRAS,,SAJ,Eletrônico,0,2024-05-20,2025-08-14
00002138320248260060,TJSP,G1,Procedimento do Juizado Especial da Fazenda Pública,14695,Fornecimento de medicamentos,1,JUIZADO ESPECIAL CIVEL CRIM. DE AURIFLAMA,,SAJ,Eletrônico,0,2024-05-20,2024-12-13
00004533920248260459,TJSP,G1,Cumprimento Provisório de Decisão,10980,Fornecimento de medicamentos,1,02 CUMULATIVA DE PITANGUEIRAS,,SAJ,Eletrônico,0,2024-05-20,2026-05-08
00014764320248260322,TJSP,G1,Cumprimento de sentença,156,Tratamento médico-hospitalar,1,01 CIVEL DE LINS,,SAJ,Eletrônico,0,2024-05-21,2025-07-09
00011711820248260659,TJSP,G1,Cumprimento de sentença,156,Tratamento médico-hospitalar,1,02 CUMULATIVA DE VINHEDO,,SAJ,Eletrônico,0,2024-05-21,2024-12-13
00008021220248260663,TJSP,G1,Cumprimento Provisório de Sentença,157,Fornecimento de medicamentos,1,CRIMINAL DE VOTORANTIM,,SAJ,Eletrônico,0,2024-05-21,2024-11-15
00044364920248260361,TJSP,G1,Cumprimento de sentença,156,Tratamento médico-hospitalar,1,05 CIVEL DE MOGI DAS CRUZES,,SAJ,Eletrônico,0,2024-05-22,2025-08-15
10851242520238260002,TJSP,G2,Apelação Cível,198,Tratamento médico-hospitalar,1,2ª CÂMARA DE DIREITO PRIVADO,,SAJ,Eletrônico,0,2024-05-22,2025-08-14
00004902720248260472,TJSP,G1,Cumprimento Provisório de Decisão,10980,Fornecimento de medicamentos,1,02 CUMULATIVA DE PORTO FERREIRA,,SAJ,Eletrônico,0,2024-05-23,2026-06-03
00085008120248260562,TJSP,G1,Cumprimento de sentença,156,Tratamento médico-hospitalar,1,05 CIVEL DE SANTOS,,SAJ,Eletrônico,0,2024-05-23,2024-08-26
00073943920248260577,TJSP,G1,Cumprimento de sentença,156,Fornecimento de medicamentos,1,02 CIVEL DE SAO JOSE DOS CAMPOS,,SAJ,Eletrônico,0,2024-05-23,2024-08-27
00004860420248260435,TJSP,G1,Cumprimento de sentença,156,Tratamento médico-hospitalar,1,02 CUMULATIVA DE PEDREIRA,,SAJ,Eletrônico,0,2024-05-23,2025-07-09
00008879520248260372,TJSP,G1,Cumprimento de Sentença contra a Fazenda Pública,12078,Planos de Saúde,1,01 CUMULATIVA DE MONTE MOR,,SAJ,Eletrônico,0,2024-05-24,2025-01-10
10139076620218260009,TJSP,G2,Apelação Cível,198,Tratamento médico-hospitalar,1,1ª CÂMARA DE DIREITO PRIVADO,,SAJ,Eletrônico,0,2024-05-24,2025-08-14
00002414220248260257,TJSP,G1,Cumprimento de Sentença contra a Fazenda Pública,12078,Fornecimento de medicamentos,1,VARA UNICA DE IPUA,,SAJ,Eletrônico,0,2024-05-24,2025-08-12
00012147520248260619,TJSP,G1,Cumprimento de Sentença contra a Fazenda Pública,12078,Fornecimento de medicamentos,1,03 CUMULATIVA DE TAQUARITINGA,,SAJ,Eletrônico,0,2024-05-24,2026-05-08
00009295120248260306,TJSP,G1,Procedimento do Juizado Especial da Fazenda Pública,14695,Fornecimento de medicamentos,1,JUIZADO ESPECIAL CIVEL CRIM. DE JOSE BONIFACIO,,SAJ,Eletrônico,0,2024-05-24,2025-01-09
00007151620248260450,TJSP,G1,Cumprimento de sentença,156,Tratamento médico-hospitalar,1,01 CUMULATIVA DE PIRACAIA,,SAJ,Eletrônico,0,2024-05-27,2024-10-26
00010446020248260407,TJSP,G1,Procedimento do Juizado Especial da Fazenda Pública,14695,Fornecimento de medicamentos,1,JUIZADO ESPECIAL CIVEL CRIM. DE OSVALDO CRUZ,,SAJ,Eletrônico,0,2024-05-27,2025-08-14
10193424820228260506,TJSP,G2,Apelação Cível,198,Tratamento médico-hospitalar,1,3ª CÂMARA DE DIREITO PRIVADO,,SAJ,Eletrônico,0,2024-05-27,2025-08-14
10891055920238260100,TJSP,G2,Apelação Cível,198,Tratamento médico-hospitalar,2,8ª CÂMARA DE DIREITO PRIVADO,,SAJ,Eletrônico,0,2024-05-27,2025-08-14
10129983720248260100,TJSP,G2,Embargos de Declaração Cível,1689,Fornecimento de medicamentos,1,8ª CÂMARA DE DIREITO PRIVADO,,SAJ,Eletrônico,0,2024-05-27,2024-07-20
10945843320238260100,TJSP,G2,Apelação Cível,198,Tratamento médico-hospitalar,1,3ª CÂMARA DE DIREITO PRIVADO,,SAJ,Eletrônico,0,2024-05-28,2025-08-14
00086374020248260602,TJSP,G1,Cumprimento de Sentença contra a Fazenda Pública,12078,Custeio de Assistência Médica,1,ANEXO DO JUIZADO ESPECIAL DA FAZENDA PÚBLICA DE SOROCABA,,SAJ,Eletrônico,0,2024-05-28,2024-08-28
00249919420248260100,TJSP,G1,Cumprimento de sentença,156,Tratamento médico-hospitalar,1,40 CIVEL DE CENTRAL,,SAJ,Eletrônico,0,2024-05-28,2025-02-05
00012847820248260462,TJSP,G1,Cumprimento de sentença,156,Fornecimento de medicamentos,1,01 CIVEL DE POA,,SAJ,Eletrônico,0,2024-05-28,2025-08-12
00003419420248260160,TJSP,G1,Procedimento do Juizado Especial da Fazenda Pública,14695,Fornecimento de medicamentos,1,JUIZADO ESPECIAL CIVEL CRIM. DE DESCALVADO,,SAJ,Eletrônico,0,2024-05-28,2025-02-05
00001988220248260200,TJSP,G1,Procedimento do Juizado Especial da Fazenda Pública,14695,Fornecimento de medicamentos,1,JUIZADO ESPECIAL CIVEL CRIM. DE GALIA,,SAJ,Eletrônico,0,2024-05-29,2025-08-14
00011540620248260457,TJSP,G1,Cumprimento Provisório de Decisão,10980,Fornecimento de medicamentos,1,03 CUMULATIVA DE PIRASSUNUNGA,,SAJ,Eletrônico,0,2024-05-29,2026-04-28
00003105220248260426,TJSP,G1,Procedimento do Juizado Especial da Fazenda Pública,14695,Fornecimento de medicamentos,1,JUIZADO ESPECIAL CIVEL DE PATROCINIO PAULISTA,,SAJ,Eletrônico,0,2024-05-29,2025-08-11
00004691620248260128,TJSP,G1,Procedimento do Juizado Especial da Fazenda Pública,14695,Fornecimento de medicamentos,1,JUIZADO ESPECIAL CIVEL CRIM. DE CARDOSO,,SAJ,Eletrônico,0,2024-05-29,2025-08-15
00020340520248260099,TJSP,G1,Cumprimento de sentença,156,Tratamento médico-hospitalar,1,04 CIVEL DE BRAGANCA PAULISTA,,SAJ,Eletrônico,0,2024-05-29,2024-08-26
00005030220248260480,TJSP,G1,Cumprimento Provisório de Sentença,157,Fornecimento de medicamentos,1,JUIZADO ESPECIAL CIVEL CRIM. DE PRESIDENTE BERNARDES,,SAJ,Eletrônico,0,2024-05-29,2025-08-14
00007642520248260493,TJSP,G1,Procedimento do Juizado Especial da Fazenda Pública,14695,Fornecimento de medicamentos,1,JUIZADO ESPECIAL CIVEL CRIM. DE REGENTE FEIJO,,SAJ,Eletrônico,0,2024-05-29,2025-08-14
00003061520248260426,TJSP,G1,Procedimento do Juizado Especial da Fazenda Pública,14695,Fornecimento de medicamentos,1,JUIZADO ESPECIAL CIVEL DE PATROCINIO PAULISTA,,SAJ,Eletrônico,0,2024-05-29,2025-08-11
00037244220248260011,TJSP,G1,Cumprimento de sentença,156,Tratamento médico-hospitalar,1,05 CIVEL DE PINHEIROS,,SAJ,Eletrônico,0,2024-05-31,2025-08-14
00006457020248260491,TJSP,G1,Cumprimento de Sentença contra a Fazenda Pública,12078,Fornecimento de medicamentos,1,JUIZADO ESPECIAL CIVEL CRIM. DE RANCHARIA,,SAJ,Eletrônico,0,2024-05-31,2025-07-09
00010319420248260299,TJSP,G1,Cumprimento de sentença,156,Tratamento médico-hospitalar,1,01 CUMULATIVA DE JANDIRA,,SAJ,Eletrônico,0,2024-06-01,2024-12-12
00006411020248260337,TJSP,G1,Cumprimento Provisório de Sentença,157,Fornecimento de medicamentos,1,01 CUMULATIVA DE MAIRINQUE,,SAJ,Eletrônico,0,2024-06-02,2025-01-10
00039660220248260625,TJSP,G1,Cumprimento de sentença,156,Fornecimento de medicamentos,1,03 CIVEL DE TAUBATE,,SAJ,Eletrônico,0,2024-06-03,2025-01-09
10233032220198260564,TJSP,G2,Apelação Cível,198,Tratamento médico-hospitalar,1,4ª CÂMARA DE DIREITO PRIVADO,,SAJ,Eletrônico,0,2024-06-03,2025-01-09
00004245920248260080,TJSP,G1,Procedimento do Juizado Especial da Fazenda Pública,14695,Fornecimento de medicamentos,1,JUIZADO ESPECIAL CÍVEL CRIM. DE CABREUVA,,SAJ,Eletrônico,0,2024-06-03,2025-11-05
00005300820248260246,TJSP,G1,Cumprimento de Sentença contra a Fazenda Pública,12078,Custeio de Assistência Médica,1,JUIZADO ESPECIAL CIVEL CRIM. DE ILHA SOLTEIRA,,SAJ,Eletrônico,0,2024-06-04,2024-08-27
00011924520248260157,TJSP,G1,Cumprimento de sentença,156,Serviços Hospitalares,1,04 CUMULATIVA DE CUBATAO,,SAJ,Eletrônico,0,2024-06-04,2026-05-08
00090091220248260562,TJSP,G1,Cumprimento de sentença,156,Fornecimento de medicamentos,1,04 CIVEL DE SANTOS,,SAJ,Eletrônico,0,2024-06-04,2024-08-26
00010699020248260272,TJSP,G1,Cumprimento de Sentença contra a Fazenda Pública,12078,Fornecimento de medicamentos,1,JUIZADO ESPECIAL CIVEL CRIM. DE ITAPIRA,,SAJ,Eletrônico,0,2024-06-04,2025-08-15
10305868720238260554,TJSP,G2,Apelação Cível,198,Tratamento médico-hospitalar,1,Núcleo de Justiça 4.0 em Segundo Grau – Turma III (Direito Privado 1),,SAJ,Eletrônico,0,2024-06-04,2025-08-14
00035172720248260566,TJSP,G1,Cumprimento de sentença,156,Tratamento médico-hospitalar,1,02 CIVEL DE SAO CARLOS,,SAJ,Eletrônico,0,2024-06-04,2025-08-14
00066735920248260554,TJSP,G1,Cumprimento de sentença,156,Tratamento médico-hospitalar,1,01 CIVEL DE SANTO ANDRE,,SAJ,Eletrônico,0,2024-06-04,2025-01-10
00002057120248260201,TJSP,G1,Requisição de Pequeno Valor,1266,Fornecimento de medicamentos,1,JUIZADO ESPECIAL CIVEL CRIM. DE GARCA,,SAJ,Eletrônico,0,2024-06-05,2025-08-11
00011798920248260272,TJSP,G1,Cumprimento Provisório de Sentença,157,Fornecimento de medicamentos,1,01 CUMULATIVA DE ITAPIRA,,SAJ,Eletrônico,0,2024-06-05,2024-12-13
00005273020248260480,TJSP,G1,Cumprimento de Sentença contra a Fazenda Pública,12078,Fornecimento de medicamentos,1,JUIZADO ESPECIAL CIVEL CRIM. DE PRESIDENTE BERNARDES,,SAJ,Eletrônico,0,2024-06-05,2025-02-05
00004644120248260080,TJSP,G1,Procedimento do Juizado Especial da Fazenda Pública,14695,Fornecimento de medicamentos,1,JUIZADO ESPECIAL CÍVEL CRIM. DE CABREUVA,,SAJ,Eletrônico,0,2024-06-06,2025-07-09
00010815320248260483,TJSP,G1,Homologação da Transação Extrajudicial,12374,Tratamento médico-hospitalar,1,CEJUSC (Pré-Processual),,SAJ,Eletrônico,0,2024-06-06,2025-08-10
10288705520218260114,TJSP,G2,Apelação Cível,198,Tratamento médico-hospitalar,1,7ª CÂMARA DE DIREITO PRIVADO,,SAJ,Eletrônico,0,2024-06-06,2025-08-14
00002128520248260420,TJSP,G1,Procedimento do Juizado Especial da Fazenda Pública,14695,Fornecimento de medicamentos,1,JUIZADO ESPECIAL CIVEL CRIM. DE PARANAPANEMA,,SAJ,Eletrônico,0,2024-06-06,2025-07-09
00010163120248260201,TJSP,G1,Cumprimento de Sentença contra a Fazenda Pública,12078,Fornecimento de medicamentos,1,JUIZADO ESPECIAL CIVEL CRIM. DE GARCA,,SAJ,Eletrônico,0,2024-06-06,2025-08-15
00003808820248260549,TJSP,G1,Cumprimento de sentença,156,Fornecimento de medicamentos,1,JUIZADO ESPECIAL CIVEL CRIM. DE SANTA ROSA DE VITERBO,,SAJ,Eletrônico,0,2024-06-06,2025-08-11
00030448620248260066,TJSP,G1,Cumprimento Provisório de Sentença,157,Fornecimento de medicamentos,1,VARA JUIZADO ESP. CIVEL CRIM. DE BARRETOS,,SAJ,Eletrônico,0,2024-06-06,2024-08-26
00003191420248260426,TJSP,G1,Procedimento do Juizado Especial da Fazenda Pública,14695,Fornecimento de medicamentos,1,JUIZADO ESPECIAL CIVEL DE PATROCINIO PAULISTA,,SAJ,Eletrônico,0,2024-06-07,2025-08-11
00011554120248260505,TJSP,G1,Cumprimento Provisório de Sentença,157,Tratamento médico-hospitalar,1,01 CUMULATIVA DE RIBEIRAO PIRES,,SAJ,Eletrônico,0,2024-06-07,2026-06-01
00004658020248260062,TJSP,G1,Cumprimento de sentença,156,Fornecimento de medicamentos,1,JUIZADO ESPECIAL CIVEL CRIM. DE BARIRI,,SAJ,Eletrônico,0,2024-06-07,2026-06-02
10037836820238260101,TJSP,G2,Apelação Cível,198,Tratamento médico-hospitalar,1,10ª CÂMARA DE DIREITO PRIVADO,,SAJ,Eletrônico,0,2024-06-07,2025-08-14
00080165220248260405,TJSP,G1,Cumprimento Provisório de Decisão,10980,Tratamento médico-hospitalar,1,06 CIVEL DE OSASCO,,SAJ,Eletrônico,0,2024-06-07,2025-02-06
10023140720238260450,TJSP,G2,Apelação Cível,198,Tratamento médico-hospitalar,2,Núcleo de Justiça 4.0 em Segundo Grau – Turma V (Direito Privado 1),,SAJ,Eletrônico,0,2024-06-07,2025-08-14
00002897520248260588,TJSP,G1,Procedimento do Juizado Especial da Fazenda Pública,14695,Fornecimento de medicamentos,1,JUIZADO ESPECIAL CIVEL CRIM. DE SAO SEBASTIAO DA GRAMA,,SAJ,Eletrônico,0,2024-06-07,2025-08-11
00003666120248260240,TJSP,G1,Cumprimento de sentença,156,Fornecimento de medicamentos,1,VARA UNICA DE IEPE,,SAJ,Eletrônico,0,2024-06-09,2025-08-11
00008208720248260063,TJSP,G1,Cumprimento de sentença,156,Fornecimento de medicamentos,1,JUIZADO ESPECIAL CIVEL E CRIMINAL DE BARRA BONITA,,SAJ,Eletrônico,0,2024-06-10,2024-12-13
10102508320218260602,TJSP,G2,Apelação Cível,198,Tratamento médico-hospitalar,1,2ª CÂMARA DE DIREITO PRIVADO,,SAJ,Eletrônico,0,2024-06-10,2025-01-09
